,latitude,longitude,FID,slope
826,14.6444,121.0335,1774,4
827,7.0225,125.2242,1780,77
828,33.0068,74.9455,1782,98
829,22.3312,91.8252,1783,6
830,24.9007,91.8644,1784,4
831,26.2363,94.8133,1785,50
832,25.7428,93.9136,1788,43
833,21.8411,106.6741,1789,39
834,14.923,121.0246,1790,9
835,23.0137,91.7174,1791,5
836,24.544,85.3492,1801,28
837,11.3484,76.7937,1806,47
838,27.0988,104.5767,1807,66
839,35.99797569,71.56077472,1811,69
840,25.82601444,91.87113067,1812,35
841,27.02099026,89.90712175,1814,58
842,6.9592220000000005,80.794842,1818,32
843,5.26833318,117.10302009,1820,37
844,28.064974,83.244916,1821,70
845,35.378269,71.786687,1827,73
846,10.41107984,123.87721704,1832,41
847,33.365952,70.76082099999998,1833,36
848,29.44260809,81.58545459,1834,65
849,10.1943788,123.564923,1837,28
850,28.101232,83.405823,1840,86
851,32.99132221,75.19427899,1842,52
852,6.159049,116.447249,1846,45
853,27.0844941,93.60505989,1847,30
854,11.28965,76.94171,1849,4
855,24.70412149,92.23034662,1851,13
856,37.36284311,71.49733827,1853,82
857,27.092916,93.61882043,1858,36
858,33.3373721,75.19213091,1861,83
859,33.49573061,75.18134474,1863,59
860,33.18368391,75.80816901,1864,85
861,30.739231,78.373963,1868,73
862,7.033,81.0673,1870,59
863,7.8328,123.4299,1873,18
864,24.9016,91.8771,1875,4
865,30.8928,78.48,1877,79
866,28.3131,84.9895,1890,115
867,27.1746,103.5564,1891,18
868,-8.1513,111.7219,1893,62
869,30.4876,78.0366,1894,69
870,32.6188,75.3504,1895,36
871,10.747,122.9672,1896,2
872,28.0877,83.0971,1898,62
873,27.2319,88.49700000000001,1901,70
874,29.9816,103.0132,1902,38
875,28.027,112.9838,1903,10
876,26.7215,95.0283,1905,43
877,26.8988,87.2773,1906,64
878,28.3537,82.6184,1908,76
879,12.1969,124.5528,1913,38
880,21.0552,107.2772,1917,30
881,37.576,72.592,1918,65
882,27.1027,88.1218,1919,73
883,28.8425,81.7097,1920,42
884,7.7344,125.0969,1926,23
885,-7.0727,107.9422,1927,52
886,26.944000000000006,88.4441,1929,67
887,31.808000000000003,130.6,1932,30
888,30.966,78.4151,1933,94
889,9.9771,98.7176,1934,45
890,-7.0643,107.8832,1936,57
891,34.1327,74.5594,1943,16
892,24.9336,93.8275,1944,39
893,16.3105,120.6158,1945,72
894,-6.6006,106.8002,1948,0
895,0.8292,127.3641,1949,40
896,28.25,83.1792,1950,79
897,33.7099,74.7959,1952,27
898,19.4662,72.8276,1953,35
899,10.9628,77.5947,1954,2
900,27.1141,88.4658,1955,65
901,21.23704301,92.19530189,1958,16
902,33.245,75.247,1961,75
903,34.6507,74.7362,1962,73
904,29.2833,80.675,1963,54
905,28.601,81.601,1965,31
906,25.8877,94.7861,1969,51
907,9.9995,77.0309,1971,41
908,22.344,91.8161,1972,7
909,15.2662,120.2051,1973,33
910,2.0336,100.0764,1975,5
911,27.6292,104.0479,1976,60
912,33.9337,74.9985,1978,18
913,9.53,123.31,1979,25
914,10.1,125.6,1980,36
915,18.3978,73.5086,1985,41
916,27.863000000000003,84.914,1988,62
917,12.902,120.9867,1994,57
918,23.1172,105.1564,1999,56
919,7.8882,98.3071,2001,39
920,14.1169,120.9326,2004,25
921,31.07383383,103.49286953,2006,80
922,28.2856,83.0426,2008,86
923,9.6224,124.2986,2009,41
924,-8.1969,111.336,2012,33
925,22.3405,103.9989,2013,66
926,18.1578,100.1589,2015,2
927,16.2,108.133,2017,52
928,33.4482,110.2098,2018,54
929,35.4825,73.9015,2019,66
930,-7.3519,109.7489,2020,0
931,36.5494,110.0849,2022,38
932,31.5216,78.1346,2025,88
933,25.5718,94.1211,2028,77
934,-7.5411,110.4456,2033,0
935,16.9648,73.5189,2038,22
936,32.6848,109.0293,2039,30
937,31.1263,77.3525,2042,57
938,32.736999999999995,74.876,2043,22
939,27.6229,113.8547,2046,13
940,30.2745,120.1542,2050,9
941,26.0765,68.5034,2055,1
942,24.416,94.0984,2059,49
943,27.7786,85.3867,2063,49
944,28.2717,83.5906,2065,70
945,14.6759,121.2397,2070,40
946,22.6723,120.2858,2073,20
947,23.3439,93.0748,2077,57
948,15.9841,120.2016,2080,2
949,23.4758,120.5431,2082,22
950,4.4202,101.3932,2085,45
951,32.7334,77.5914,2090,68
952,25.682,94.1076,2093,32
953,27.0524,90.4997,2095,68
954,12.0138,124.8172,2101,25
955,-6.6392,106.8343,2106,0
956,-5.1326,119.4167,2107,0
957,33.0119,97.141,2112,62
958,7.8806,98.2937,2113,38
959,17.5396,120.9956,2114,51
960,-7.8291,112.453,2116,0
961,6.938,122.0088,2117,21
962,11.0391,124.6291,2118,15
963,28.9986,94.8885,2122,58
964,33.577,74.1872,2123,35
965,7.718,126.0436,2124,22
966,14.9489,108.3564,2126,52
967,23.7705,92.5217,2127,54
968,30.9922,103.6472,2129,2
969,-8.1262,115.1005,2131,-1
970,23.9304,88.2374,2133,2
971,32.9041,75.0911,2134,16
972,9.826,125.6095,2140,17
973,26.8042,88.125,2141,65
974,16.4286,120.642,2153,48
975,34.38667467,76.34149164,2154,63
976,26.1498,94.6055,2155,50
977,6.9315,81.1752,2159,49
978,22.1334,96.4669,2160,21
979,34.4318,131.5032,2163,37
980,12.8659,74.8852,2165,13
981,3.51212695,125.58611639,2170,44
982,36.0938,110.6799,2174,38
983,15.3956,74.0113,2175,22
984,9.835,76.8661,2176,60
985,8.08775391,124.5345867,2179,23
986,33.0272,74.9465,2180,110
987,6.0920000000000005,125.3956,2182,49
988,13.7769,124.2758,2187,37
989,23.8393,120.8671,2192,67
990,6.1353,116.2825,2196,37
991,33.2413,75.2381,2197,70
992,31.5168,78.0976,2200,93
993,27.7185,83.47,2201,66
994,13.7934,102.8987,2203,2
995,7.8354,125.3915,2204,42
996,35.1807,76.0557,2205,82
997,29.48,80.94,2206,76
998,10.7004,124.9668,2217,38
999,28.0,85.71,2221,81
1000,-7.5710000000000015,109.9187,2222,0
1001,27.7482,103.8855,2225,78
1002,25.1424,98.4802,2229,36
1003,32.3491,77.2181,2230,73
1004,7.5048,124.3113,2231,34
1005,32.8468,75.137,2236,34
1006,11.2738,75.8275,2237,11
1007,23.591,92.9296,2239,68
1008,27.3383,88.6069,2240,61
1009,-0.9035,100.4243,2242,5
1010,8.1747,77.444,2243,4
1011,8.9196,124.7837,2244,18
1012,16.9413,120.9074,2246,66
1013,27.6438,93.871,2255,47
1014,7.6235,80.6349,2258,34
1015,4.9751,115.9243,2260,25
1016,13.4952,123.6166,2265,42
1017,11.683,77.571,2266,46
1018,33.0809,75.2966,2275,47
1019,9.1618,99.8725,2280,4
1020,4.0072,103.2747,2287,8
1021,4.4927,101.3842,2293,44
1022,6.7077,100.7451,2295,30
1023,26.9435,88.4445,2296,67
1024,33.0677,75.1466,2299,50
1025,19.678,73.5036,2300,37
1026,18.7631,73.347,2303,57
1027,-5.8556,142.9354,2309,5
1028,9.7285,76.803,2310,56
1029,31.0766,77.3913,2311,65
1030,17.0224,121.8319,2312,5
1031,26.149,91.7351,2316,35
1032,16.3798,120.6852,2319,56
1033,26.1475,91.7356,2322,35
1034,29.5679,82.28299999999999,2323,84
1035,13.6845,124.1177,2327,51
1036,2.5871,112.5473,2330,18
1037,7.9978,122.8157,2334,36
1038,14.8733,108.0191,2338,46
1039,25.48,94.1383,2341,47
1040,16.5145,80.6526,2347,29
1041,5.3149,115.2203,2356,8
1042,28.1193,95.1645,2357,67
1043,22.78,104.95,2360,48
1044,7.8383,123.2967,2364,35
1045,24.808000000000003,93.117,2365,7
1046,38.4837,111.2345,2366,31
1047,36.727,71.611,2367,57
1048,34.3852,132.4553,2370,6
1049,25.5114,90.215,2373,39
1050,28.1296,83.5004,2374,71
1051,22.3682,114.0519,2377,35
1052,27.7783,98.4579,2379,75
1053,26.7973,88.1389,2380,55
1054,31.1054,77.1727,2381,58
1055,34.6987,135.8019,2385,9
1056,-6.084,145.208,2389,-1
1057,34.638000000000005,105.6122,2390,45
1058,4.3388,113.9955,2391,3
1059,7.5694,126.1388,2395,26
1060,25.5006,90.0896,2396,19
1061,25.3908,94.0926,2401,35
1062,26.4596,87.2758,2404,1
1063,-7.8313,111.8408,2407,0
1064,32.8391,103.9768,2408,83
1065,22.894,91.5327,2410,2
1066,5.9122,116.1465,2414,32
1067,26.222,94.9152,2416,60
1068,23.74182634,92.7141905,2418,56
1069,27.36,93.0385,2423,51
1070,30.6639,78.0574,2425,68
1071,17.079,120.9925,2434,56
1072,27.3543,88.6428,2437,70
1073,19.2677,73.0618,2440,11
1074,35.4784,72.5894,2441,69
1075,27.8878,98.8075,2443,84
1076,28.2608,105.1474,2444,60
1077,27.1722,87.0479,2445,47
1078,-2.0746,101.4847,2446,42
1079,15.3307,108.6591,2447,33
1080,22.4343,114.1842,2449,38
1081,25.5144,90.2167,2452,41
1082,36.9412,136.8222,2456,23
1083,22.3913,91.8177,2464,7
1084,24.4265,94.1913,2466,52
1085,7.1514,124.2396,2467,37
1086,-6.1781,143.6751,2472,47
1087,-0.6811,119.762,2473,0
1088,30.2414,78.908,2474,70
1089,30.9202,103.6205,2476,1
1090,28.4167,83.6667,2480,59
1091,23.9278,94.0906,2482,45
1092,5.372999999999998,100.2802,2485,49
1093,25.3056,93.1265,2492,36
1094,24.3311,91.5642,2493,4
1095,18.8204,97.1594,2496,60
1096,17.5768,120.8896,2499,39
1097,27.7276,88.0446,2507,125
1098,26.1095,103.1552,2508,68
1099,30.9546,77.1792,2511,61
1100,28.05,84.95,2515,56
1101,25.0645,121.6057,2516,18
1102,29.1309,81.6631,2519,106
1103,27.509,85.1505,2521,81
1104,34.0049,73.7526,2525,60
1105,-6.5044,106.8776,2527,0
1106,16.8237,120.687,2532,69
1107,10.3333,123.0333,2533,21
1108,26.1314,91.7548,2535,19
1109,27.3667,87.2167,2536,38
1110,10.2813,123.8257,2538,49
1111,10.33602912,123.83593553,2544,54
1112,27.5002,86.5833,2550,50
1113,-7.4714399999999985,107.66626431,2556,7
1114,25.0661,121.6729,2559,43
1115,13.4567,123.6793,2560,8
1116,17.4655,78.4606,2565,3
1117,27.4191,87.2714,2568,57
1118,-6.7883,107.4435,2571,-1
1119,-3.1713,119.3657,2573,55
1120,25.1796,93.0083,2574,42
1121,15.0296,74.0253,2578,29
1122,28.03,84.2945,2587,65
1123,34.7649,135.1777,2588,36
1124,26.6582,107.9327,2589,37
1125,-7.3397,108.2401,2591,3
1126,27.2676,88.2891,2592,75
1127,23.9277,120.692,2594,22
1128,31.8833,104.4333,2595,66
1129,26.6429,106.7778,2596,27
1130,13.5107,123.0319,2597,23
1131,22.854,113.493,2600,4
1132,3.2711,101.6826,2605,35
1133,10.26604714,123.83118934,2606,38
1134,33.3343,75.1969,2607,83
1135,4.9558,114.9881,2611,15
1136,28.0276,83.3164,2617,71
1137,24.7016,93.5291,2618,62
1138,25.0633,92.8025,2621,57
1139,27.334,103.6919,2622,4
1140,-6.7947,106.7755,2623,0
1141,27.7713,86.166,2626,66
1142,17.4999,121.132,2629,69
1143,25.705,94.04,2631,46
1144,20.3852,121.9206,2632,28
1145,7.2195,125.465,2633,22
1146,30.3846,78.8371,2634,58
1147,27.0502,89.9442,2638,61
1148,7.6438,125.0284,2639,16
1149,9.9242,123.1706,2643,23
1150,37.8505,140.9505,2644,5
1151,32.3382,105.8313,2645,34
1152,-0.2613,100.7616,2651,34
1153,27.09,86.37,2653,70
1154,25.52,91.27,2655,34
1155,26.7969,89.59100000000002,2656,77
1156,-3.7053,128.1635,2657,0
1157,25.1449,121.7839,2658,23
1158,29.0508,81.3,2660,69
1159,29.139,81.773,2662,87
1160,27.1667,88.35,2663,67
1161,33.3296,75.203,2669,83
1162,19.3805,84.5699,2671,3
1163,-1.2658,116.8247,2672,23
1164,6.9851,81.0556,2675,44
1165,13.8701,124.3101,2677,37
1166,28.4628,101.8783,2678,88
1167,21.0268,107.2971,2679,39
1168,4.479,101.479,2684,39
1169,33.1463,75.7454,2686,69
1170,24.634,121.7541,2689,44
1171,16.3634,120.6282,2690,60
1172,28.2045,84.7387,2691,78
1173,17.8101,120.9319,2694,53
1174,19.2179,73.1694,2697,8
1175,16.9761,120.5281,2698,59
1176,27.9687,83.9066,2699,73
1177,33.2466,75.1611,2701,70
1178,16.8256,121.091,2702,55
1179,27.6047,88.6463,2707,103
1180,27.3034,93.804,2708,72
1181,35.2817,75.6394,2709,76
1182,-7.235152,109.829559,2714,0
1183,33.24788762,75.21401709,2722,69
1184,18.77364892,94.67768588,2725,44
1185,18.74777164,94.72382359,2726,45
1186,18.75979527,94.70865039,2727,43
1187,18.75896291,94.71560579,2728,44
1188,18.62969124,94.81181669,2729,50
1189,17.74042407,94.82651874,2730,36
1190,17.89992952,94.96629903,2731,38
1191,12.2995707,98.96077331,2732,37
1192,13.38487508,99.10595278,2733,65
1193,13.63351918,98.71985402,2734,59
1194,15.4913491,98.52288538,2735,43
1195,19.82759946,97.72518876,2736,65
1196,22.03671727,92.8218248,2737,56
1197,22.05056353,92.84752923,2738,51
1198,22.5039198,93.6037532,2739,53
1199,22.51090654,93.60210428,2740,55
1200,20.90307852,92.43347576,2741,48
1201,20.88882727,92.41949694,2742,48
1202,20.79343701,93.12011808,2743,25
1203,20.61016537,100.0829371,2744,34
1204,20.62024058,99.96541627,2745,32
1205,25.68961402,97.44673648,2746,49
1206,25.67956384,97.44367544,2747,52
1207,21.26213993,98.32004172,2748,61
1208,21.21053255,94.00255353,2749,58
1209,21.42202701,94.02823851,2750,50
1210,21.38322003,93.08902087,2751,49
1211,21.38145865,93.1017833,2752,49
1212,21.3817662,93.10135871,2753,50
1213,21.38190559,93.11729365,2754,48
1214,18.43079197,96.2042791,2755,14
1215,12.59256734,99.36872638,2756,65
1216,12.599789,99.36772909,2757,65
1217,12.58756529,99.37247584,2758,66
1218,12.53759295,99.18193331,2759,45
1219,13.09172043,99.09772245,2760,44
1220,12.69436231,98.96703644,2761,49
1221,13.25010641,99.06790612,2762,50
1222,26.09406448,97.18806979,2763,76
1223,15.12117082,97.96255129,2764,48
1224,15.13366911,97.96642272,2765,52
1225,15.13640255,97.98267201,2766,50
1226,15.11294795,97.98949541,2767,48
1227,15.14978357,97.95227388,2768,53
1228,15.16578561,97.94318579,2769,53
1229,15.15355802,97.93598436,2770,53
1230,15.16692441,97.93057262,2771,53
1231,15.16692654,97.92903362,2772,52
1232,15.17926972,97.93104879,2773,51
1233,15.17760671,97.92603874,2774,52
1234,15.15460267,97.93400092,2775,53
1235,15.16291729,97.95184291,2776,54
1236,28.3683,83.2934,2777,80
1237,21.61900923,91.92597729,2778,7
1238,26.324724,94.514651,2779,42
1239,22.35037081,91.83258101,2780,6
1240,28.069957,85.01,2785,74
1241,21.04270451,92.21525816,2786,22
1242,23.47,120.9572,2791,94
1243,25.2745,113.1123,2792,50
1244,21.23967983,92.19314477,2793,16
1245,16.402,120.597,2799,27
1246,26.8928,89.4497,2800,70
1247,26.89,88.28,2801,62
1248,35.6825,71.7675,2808,90
1249,20.688,105.7431,2809,3
1250,27.13862165,88.22551799,2816,72
1251,28.2929,82.2617,2819,64
1252,17.27,121.0536,2820,62
1253,29.0313,114.5389,2821,41
1254,28.2748,83.7432,2822,65
1255,8.4539,124.6193,2826,23
1256,6.500821,124.843439,2834,13
1257,25.178619,92.012806,2837,29
1258,33.24823884,75.21350071,2839,69
1259,28.18269,85.343049,2842,86
1260,22.97758595,91.80439129,2846,9
1261,14.601,120.9762,2850,4
1262,27.3341,88.6083,2851,60
1263,32.1967,76.3194,2852,31
1264,36.25,137.65,2853,80
1265,4.4119,101.3801,2854,46
1266,25.0801,121.6586,2855,26
1267,34.5208,110.0312,2856,70
1268,9.2038,123.596,2860,29
1269,24.1988,94.1016,2861,53
1270,31.6674,104.6807,2862,15
1271,27.7366,85.3305,2866,12
1272,-8.6993,125.6723,2868,0
1273,30.0261,78.6278,2869,69
1274,16.4047,120.5988,2872,27
1275,19.029,73.311,2873,36
1276,3.1073,101.664,2874,18
1277,17.3895,78.499,2879,4
1278,27.5748,91.8644,2883,62
1279,22.3256,103.6099,2884,48
1280,27.0971,90.4032,2886,71
1281,14.7812,74.499,2888,41
1282,26.1028,91.8806,2891,39
1283,34.7976,70.977,2892,65
1284,26.0838,94.564,2901,51
1285,32.6751,109.0217,2902,32
1286,35.4781125,73.27650031,2903,106
1287,25.61953667,96.3086022,2907,26
1288,39.66993303,71.99993036,2909,73
1289,-7.803124,111.845613,2910,0
1290,10.50547001,105.34390542,2916,4
1291,3.0805093,101.7965988,2917,31
1292,19.663933,82.21022099999998,2919,3
1293,3.19177586,101.77217052,2922,36
1294,33.17580726,75.81055668,2926,90
1295,32.83198,75.730159,2928,63
1296,27.82743132,93.62407259,2929,68
1297,32.34193603,77.22157675,2932,67
1298,27.79280733,84.43347027,2934,73
1299,25.69111465,94.09483333,2937,33
1300,35.03832793,72.89541201,2938,95
1301,-6.604482000000001,105.78612765,2939,6
1302,5.39074151,100.28229343,2944,45
1303,11.36244543,105.00674903,2946,3
1304,19.641991,82.354055,2947,4
1305,39.90952566,69.50912023,2949,34
1306,15.287568099999998,73.97726045,2953,17
1307,33.12172879,75.40856188,2959,69
1308,22.84756674,91.95656252,2961,27
1309,36.98563766,127.2486211,2962,14
1310,-1.630521,101.948985,2966,9
1311,16.23854416,120.51718491,2967,40
1312,33.41709081,130.74368041,2968,33
1313,25.58793204,104.21382937,2971,46
1314,34.30925879,75.53528588,2989,73
1315,22.88500759,93.51746761,2991,55
1316,22.83040458,93.55180676,2992,70
1317,23.40991836,93.36421745,2993,48
1318,19.75056137,94.34484376,2994,47
1319,19.39264007,95.78861781,2995,22
1320,19.6217975,94.06171904,2996,42
1321,19.65890761,94.00708727,2997,26
1322,18.73021881,94.69757297,2998,47
1323,18.71934028,94.70251187,2999,48
1324,18.75226128,94.67624771,3000,44
1325,18.73659708,94.68733921,3001,48
1326,18.72963518,94.68502939,3002,48
1327,18.71865173,94.67474717,3003,50
1328,18.71648341,94.70160571,3004,47
1329,18.73735373,94.6987974,3005,47
1330,18.73245458,94.68022703,3006,48
1331,18.73529766,94.68265483,3007,48
1332,18.74225775,94.67288106,3008,47
1333,18.711702,94.67504294,3009,51
1334,18.70746856,94.67390816,3010,51
1335,18.69464442,94.68105089,3011,48
1336,18.70095583,94.69106791,3012,48
1337,18.72268481,94.68362932,3013,48
1338,18.72215241,94.68653727,3014,48
1339,18.723997,94.68572824,3015,49
1340,18.7108096,94.72206788,3016,45
1341,18.71165083,94.72937945,3017,43
1342,18.74718384,94.71940924,3018,44
1343,18.73903015,94.71379274,3019,44
1344,18.73957585,94.68157493,3020,47
1345,18.74017937,94.67534861,3021,47
1346,18.76896364,94.70921133,3022,43
1347,18.76538465,94.69256222,3023,45
1348,18.77381769,94.71551966,3024,45
1349,18.74943643,94.74427548,3025,46
1350,18.72846916,94.68901469,3026,48
1351,18.7006296,94.69553829,3027,47
1352,18.7153538,94.72163688,3028,44
1353,18.76778533,94.69491403,3029,45
1354,18.74125004,94.71081478,3030,44
1355,18.36499406,94.66155553,3031,50
1356,18.25138547,94.77350382,3032,48
1357,17.95387997,94.54659601,3033,30
1358,18.22311419,96.42883992,3034,25
1359,10.96644152,98.79003231,3035,35
1360,12.34168577,98.87933298,3036,54
1361,13.39284328,99.13718125,3037,65
1362,13.3928925,99.1375625,3038,65
1363,13.50557059,98.76679575,3039,54
1364,10.00668,98.24128357,3040,57
1365,10.01620295,98.24767027,3041,54
1366,9.98576381,98.25555321,3042,47
1367,14.23268025,98.57323128,3043,52
1368,27.74602902,83.47972177,3047,67
1369,29.53013006,81.13982235,3048,80
1370,10.6012346,76.61007121,3055,19
1371,18.64129804,94.80332662,3056,50
1372,18.71550011,94.69746459,3057,48
1373,18.75169725,94.67773756,3058,44
1374,18.74080871,94.67605827,3059,47
1375,18.73442986,94.68519358,3060,48
1376,18.73388725,94.68808578,3061,48
1377,18.72930122,94.68427323,3062,48
1378,18.72992211,94.68838445,3063,48
1379,18.71767518,94.68544469,3064,49
1380,18.72389628,94.70999171,3065,45
1381,18.72014271,94.72739467,3066,43
1382,18.73055915,94.6841727,3067,48
1383,18.72164012,94.68505005,3068,48
1384,18.74112539,94.69350941,3069,46
1385,18.73790483,94.68751489,3070,48
1386,18.77494042,94.67969185,3071,44
1387,18.76651702,94.71591142,3072,45
1388,18.71946374,94.73280286,3073,43
1389,25.6167,99.0,3074,74
1390,31.9843,77.1889,3077,88
1391,5.2923,100.249,3080,37
1392,14.22558262,98.62972555,3083,53
1393,19.81508787,97.72154316,3084,61
1394,23.89531682,93.66982358,3085,51
1395,22.03953783,92.82140558,3086,55
1396,21.97148157,93.30424324,3087,63
1397,22.49038864,93.574335,3088,40
1398,22.46217609,93.55958033,3089,49
1399,22.50745502,93.60175579,3090,54
1400,22.52320013,93.60319038,3091,56
1401,22.55536535,97.29779091,3092,38
1402,22.00178535,97.53869933,3093,56
1403,22.0918039,97.64936275,3094,43
1404,20.91802255,92.42832094,3095,45
1405,20.88834037,92.43066819,3096,49
1406,20.89770402,92.4301946,3097,49
1407,20.66960986,92.53564215,3098,45
1408,20.54307044,92.8199016,3099,36
1409,20.8583712,92.86706764,3100,54
1410,20.78579122,93.14876112,3101,29
1411,20.7411836,93.17158428,3102,24
1412,20.72263753,93.15133024,3103,20
1413,20.76165307,93.13846842,3104,24
1414,21.17135293,100.289656,3105,42
1415,20.72632168,100.0597857,3106,36
1416,20.57810441,100.0891211,3107,40
1417,21.043445,99.93406333,3108,38
1418,20.69358129,99.75716924,3109,43
1419,20.87508893,99.61114362,3110,47
1420,25.68469081,97.46194307,3111,60
1421,25.68777452,97.46310338,3112,57
1422,25.68936308,97.45378243,3113,56
1423,21.23291114,92.19905362,3114,17
1424,26.7022,119.5637,3118,33
1425,8.4966,123.3034,3119,11
1426,34.4943,71.2562,3121,29
1427,12.0478,125.4357,3125,19
1428,16.1509,120.4502,3128,14
1429,-6.1415,143.6517,3133,28
1430,27.7218,106.9277,3137,30
1431,33.04965334,75.29048614,3138,49
1432,34.3006,105.8268,3142,48
1433,25.4551,84.5322,3143,1
1434,28.0667,83.25,3145,72
1435,16.5669,120.839,3150,64
1436,-6.67,106.76,3151,0
1437,10.57172733,125.10660872,3153,35
1438,9.2774,122.8787,3157,28
1439,27.859,83.6014,3163,59
1440,39.4738,141.9488,3165,22
1441,19.2606,109.8039,3166,35
1442,-7.2809,110.0069,3167,0
1443,26.09494322,97.22464626,3168,58
1444,26.93079979,95.90098704,3169,52
1445,21.001772100000004,98.91078809,3170,49
1446,14.52170837,98.00666177,3171,46
1447,14.60299865,98.00600447,3172,32
1448,14.66585927,97.9008624,3173,30
1449,14.98026975,97.94506894,3174,50
1450,15.13032094,97.96354244,3175,51
1451,15.10870727,97.99414694,3176,48
1452,15.1600851,97.97194492,3177,55
1453,15.14465721,97.96444365,3178,52
1454,15.14564309,97.95859657,3179,53
1455,15.15705309,97.95962148,3180,53
1456,15.15353836,97.95791228,3181,54
1457,15.14918871,97.95001671,3182,53
1458,23.725943,92.7178,3185,52
1459,5.58615871,101.4730959,3186,40
1460,25.73111942,93.98827528,3188,69
1461,33.12172879,75.40856188,3191,69
1462,-5.4195,104.3496,3206,19
1463,15.2011,120.741,3208,54
1464,22.344,91.8188,3210,7
1465,-7.2269,108.3289,3211,5
1466,16.94057232,73.46476377,3213,25
1467,-6.7209,107.0182,3216,-1
1468,16.316,120.7414,3217,68
1469,27.1176,88.1069,3218,73
1470,22.3544,110.947,3220,17
1471,27.5138,87.8086,3222,92
1472,-8.0333,111.4,3225,4
